scratch_path	bytes	sha256	retention	gallery_destination
proof/repetitions/faithful_udist_run_03.log	2021	caf4e88fdce310ead8e126e7300a1287a4c502b4b037c5395b652cabbcf9cfab	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_distribution/proof/repetitions/faithful_udist_run_03.log
proof/repetitions/faithful_udist_run_04.log	2021	b86b56c79b4ce3a5e9b5f74a3c23090a4d3f3ecb9d15613889ab0d348275460a	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_distribution/proof/repetitions/faithful_udist_run_04.log
proof/repetitions/faithful_udist_run_05.log	2021	b86b56c79b4ce3a5e9b5f74a3c23090a4d3f3ecb9d15613889ab0d348275460a	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_distribution/proof/repetitions/faithful_udist_run_05.log
renders/faithful_udens_narrated_review.mp4	1815617	556ef1e04fce64d01a8f5c967895a9e09f773243aaf463f0b904cdba6d37944f	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_density/review/narrated-prototype.mp4
renders/faithful_udens_silent_review_animatic.mp4	1062673	f18e8d2182cc160722cbb425ff401e5b58fc48a856e16a2d14c315742726e2c9	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_density/review/silent-animatic.mp4
renders/faithful_udist_narrated_review.mp4	2091996	595dec0e56bcbe6debf3fb8c17b19ffef3ddae3e28c8007ce419f792bc0e24b7	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_distribution/review/narrated-prototype.mp4
renders/faithful_udist_silent_review_animatic.mp4	1158544	692765b6db8ea0fc740a372e455f5cd03dc4ab6239d79231d45e4d4e16f7851d	canonical-copy-in-gallery	video-production/episodes/old_faithful_joint_distribution/review/silent-animatic.mp4
renders/old_faithful_review_page.html	3398	dd54661ad0dec809545e4eb3ddd0a51a12f111a9cb362a2b1786fe2dddb697b2	campaign-evidence-external	-
rstudio_config/rstudio-prefs.json	2	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a	campaign-evidence-external	-
rstudio_config_density/rstudio-prefs.json	2	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a	campaign-evidence-external	-
rstudio_config_distribution/rstudio-prefs.json	2	44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a	campaign-evidence-external	-
rstudio_data/addin_registry	6782	797d0d9a3b9c80ce3cb57e463a8020fd655cc2daa0d286ff2dc6ef2e48ca4fb7	campaign-evidence-external	-
rstudio_data/client-state/environment-grid.persistent	30	17251ecff19a4bd4f159901fb753edf3a2275f6112e4942073167bcc7b51f1b0	campaign-evidence-external	-
rstudio_data/client-state/source-column-manager.persistent	114	52d70ab07a55fa3dc0156e4bca669d162533c874c7e2604ad09e85b7a75396d9	campaign-evidence-external	-
rstudio_data/client-state/themes.persistent	109	7f3f12ec73a0111bc90701e2bc3702f518cdd5ef9e1d029dbd0b3e70f701bf73	campaign-evidence-external	-
rstudio_data/client-state/workbenchp.persistent	140	bc4a64749929708a694c0efa6c18642bf3f45204745c03657732fec471cd03bc	campaign-evidence-external	-
rstudio_data/history_database	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	campaign-evidence-external	-
rstudio_data/log/rdesktop.log	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	campaign-evidence-external	-
rstudio_data/log/rsession-<user>.log	708	4d0c0f6ba7e23312600445eb9295f30d3c9a6750eae5fa85b6ac34dd5c3acaf9	campaign-evidence-external	-
rstudio_data/monitored/lists/command_palette_mru	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	campaign-evidence-external	-
rstudio_data/monitored/lists/file_mru	117	eaa1135a0779956e13f26aa7f2001b4fcc9f5a1dca69697f227f95f3221c3fd7	campaign-evidence-external	-
rstudio_data/monitored/lists/help_history_links	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	campaign-evidence-external	-
rstudio_data/monitored/lists/plot_publish_mru	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	campaign-evidence-external	-
rstudio_data/monitored/lists/project_mru	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	campaign-evidence-external	-
rstudio_data/monitored/lists/project_name_mru	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	campaign-evidence-external	-
rstudio_data/monitored/lists/user_dictionary	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	campaign-evidence-external	-
